Opening all_modis_10k.txt
Run Date dhours1 sep1 aetype1 cloudfrac1 dbod1 dbae1 dhours2 sep2 aetype2 cloudfrac2 dbod2 dbae2
96056 2014-06-19 18:47:23 -9.0 4.9 3.00 0.00 0.04 1.50 14.0 8.5 3.00 0.00 0.05 1.50
96057 2014-06-19 19:17:32 -9.5 4.9 3.00 0.00 0.04 1.50 13.5 8.5 3.00 0.00 0.05 1.50
96058 2014-06-19 19:47:33 -10.0 4.9 3.00 0.00 0.04 1.50 13.0 8.5 3.00 0.00 0.05 1.50
96059 2014-06-19 20:17:50 -10.5 4.9 3.00 0.00 0.04 1.50 12.5 8.5 3.00 0.00 0.05 1.50
96060 2014-06-19 20:50:15 -11.1 4.9 3.00 0.00 0.04 1.50 12.0 8.5 3.00 0.00 0.05 1.50
96061 2014-06-19 21:20:33 -11.6 4.9 3.00 0.00 0.04 1.50 11.5 8.5 3.00 0.00 0.05 1.50
96062 2014-06-19 21:54:16 -12.2 4.9 3.00 0.00 0.04 1.50 10.9 8.5 3.00 0.00 0.05 1.50
96063 2014-06-19 22:13:45 -12.5 4.9 3.00 0.00 0.04 1.50 10.6 8.5 3.00 0.00 0.05 1.50
96101 2014-06-20 17:54:16 -9.1 8.5 3.00 0.00 0.05 1.50 15.6 3.3 3.00 0.00 0.02 1.50
96102 2014-06-20 18:27:22 -9.6 8.5 3.00 0.00 0.05 1.50 15.0 3.3 3.00 0.00 0.02 1.50
96103 2014-06-20 18:57:39 -10.1 8.5 3.00 0.00 0.05 1.50 14.5 3.3 3.00 0.00 0.02 1.50
96104 2014-06-20 19:28:12 -10.6 8.5 3.00 0.00 0.05 1.50 14.0 3.3 3.00 0.00 0.02 1.50
96105 2014-06-20 19:58:30 -11.1 8.5 3.00 0.00 0.05 1.50 13.5 3.3 3.00 0.00 0.02 1.50
96106 2014-06-20 20:30:47 -11.7 8.5 3.00 0.00 0.05 1.50 13.0 3.3 3.00 0.00 0.02 1.50
96107 2014-06-20 21:03:34 -12.2 8.5 3.00 0.00 0.05 1.50 12.4 3.3 3.00 0.00 0.02 1.50
96108 2014-06-20 21:13:41 -12.4 8.5 3.00 0.00 0.05 1.50 12.3 3.3 3.00 0.00 0.02 1.50
96109 2014-06-20 21:43:42 -12.9 8.5 3.00 0.00 0.05 1.50 11.8 3.3 3.00 0.00 0.02 1.50
96110 2014-06-20 22:13:59 -13.4 8.5 3.00 0.00 0.05 1.50 11.3 3.3 3.00 0.00 0.02 1.50
96111 2014-06-20 22:44:16 -13.9 8.5 3.00 0.00 0.05 1.50 10.8 3.3 3.00 0.00 0.02 1.50
96112 2014-06-20 23:16:33 -14.4 8.5 3.00 0.00 0.05 1.50 10.2 3.3 3.00 0.00 0.02 1.50
96113 2014-06-20 23:46:50 -14.9 8.5 3.00 0.00 0.05 1.50 9.7 3.3 3.00 0.00 0.02 1.50
96141 2014-06-21 17:37:23 -8.1 3.3 3.00 0.00 0.02 1.50 15.0 8.9 1.00 0.89 0.06 1.50
96142 2014-06-21 18:07:40 -8.6 3.3 3.00 0.00 0.02 1.50 14.5 8.9 1.00 0.89 0.06 1.50
96143 2014-06-21 18:37:57 -9.1 3.3 3.00 0.00 0.02 1.50 14.0 8.9 1.00 0.89 0.06 1.50
96144 2014-06-21 19:08:16 -9.6 3.3 3.00 0.00 0.02 1.50 13.4 8.9 1.00 0.89 0.06 1.50
96145 2014-06-21 19:39:06 -10.2 3.3 3.00 0.00 0.02 1.50 12.9 8.9 1.00 0.89 0.06 1.50
96146 2014-06-21 20:09:23 -10.7 3.3 3.00 0.00 0.02 1.50 12.4 8.9 1.00 0.89 0.06 1.50
96147 2014-06-21 20:41:32 -11.2 3.3 3.00 0.00 0.02 1.50 11.9 8.9 1.00 0.89 0.06 1.50
96148 2014-06-21 20:56:53 -11.4 3.3 3.00 0.00 0.02 1.50 11.6 8.9 1.00 0.89 0.06 1.50
96150 2014-06-21 21:33:46 -12.1 3.3 3.00 0.00 0.02 1.50 11.0 8.9 1.00 0.89 0.06 1.50
96151 2014-06-21 22:07:32 -12.6 3.3 3.00 0.00 0.02 1.50 10.5 8.9 1.00 0.89 0.06 1.50
96152 2014-06-21 22:37:57 -13.1 3.3 3.00 0.00 0.02 1.50 10.0 8.9 1.00 0.89 0.06 1.50
96153 2014-06-21 23:08:14 -13.6 3.3 3.00 0.00 0.02 1.50 9.4 8.9 1.00 0.89 0.06 1.50
96154 2014-06-21 23:38:47 -14.1 3.3 3.00 0.00 0.02 1.50 8.9 8.9 1.00 0.89 0.06 1.50
96155 2014-06-22 00:09:36 -14.7 3.3 3.00 0.00 0.02 1.50 8.4 8.9 1.00 0.89 0.06 1.50
96156 2014-06-22 00:40:02 -15.2 3.3 3.00 0.00 0.02 1.50 7.9 8.9 1.00 0.89 0.06 1.50
96182 2014-06-22 17:37:36 -9.0 8.9 1.00 0.89 0.06 1.50 15.7 6.3 3.00 0.00 0.04 1.50
96183 2014-06-22 18:07:53 -9.5 8.9 1.00 0.89 0.06 1.50 15.2 6.3 3.00 0.00 0.04 1.50
96184 2014-06-22 18:38:10 -10.1 8.9 1.00 0.89 0.06 1.50 14.7 6.3 3.00 0.00 0.04 1.50
96185 2014-06-22 19:08:44 -10.6 8.9 1.00 0.89 0.06 1.50 14.2 6.3 3.00 0.00 0.04 1.50
96186 2014-06-22 19:39:09 -11.1 8.9 1.00 0.89 0.06 1.50 13.7 6.3 3.00 0.00 0.04 1.50
96187 2014-06-22 20:09:26 -11.6 8.9 1.00 0.89 0.06 1.50 13.2 6.3 3.00 0.00 0.04 1.50
96188 2014-06-22 20:41:35 -12.1 8.9 1.00 0.89 0.06 1.50 12.6 6.3 3.00 0.00 0.04 1.50
96189 2014-06-22 21:12:24 -12.6 8.9 1.00 0.89 0.06 1.50 12.1 6.3 3.00 0.00 0.04 1.50
96190 2014-06-22 21:42:42 -13.1 8.9 1.00 0.89 0.06 1.50 11.6 6.3 3.00 0.00 0.04 1.50
96191 2014-06-22 22:13:00 -13.6 8.9 1.00 0.89 0.06 1.50 11.1 6.3 3.00 0.00 0.04 1.50
96192 2014-06-22 22:43:17 -14.1 8.9 1.00 0.89 0.06 1.50 10.6 6.3 3.00 0.00 0.04 1.50
96193 2014-06-22 23:15:02 -14.7 8.9 1.00 0.89 0.06 1.50 10.1 6.3 3.00 0.00 0.04 1.50
96215 2014-06-23 17:37:50 -8.3 6.3 3.00 0.00 0.04 1.50 14.8 7.5 3.00 0.00 0.05 1.50
96216 2014-06-23 18:08:07 -8.8 6.3 3.00 0.00 0.04 1.50 14.3 7.5 3.00 0.00 0.05 1.50
96217 2014-06-23 18:17:57 -9.0 6.3 3.00 0.00 0.04 1.50 14.1 7.5 3.00 0.00 0.05 1.50
96218 2014-06-23 18:47:58 -9.5 6.3 3.00 0.00 0.04 1.50 13.6 7.5 3.00 0.00 0.05 1.50
96219 2014-06-23 19:13:29 -9.9 6.3 3.00 0.00 0.04 1.50 13.2 7.5 3.00 0.00 0.05 1.50
96220 2014-06-23 19:43:55 -10.4 6.3 3.00 0.00 0.04 1.50 12.7 7.5 3.00 0.00 0.05 1.50
96221 2014-06-23 20:00:22 -10.7 6.3 3.00 0.00 0.04 1.50 12.4 7.5 3.00 0.00 0.05 1.50
96222 2014-06-23 20:30:24 -11.2 6.3 3.00 0.00 0.04 1.50 11.9 7.5 3.00 0.00 0.05 1.50
96223 2014-06-23 21:01:13 -11.7 6.3 3.00 0.00 0.04 1.50 11.4 7.5 3.00 0.00 0.05 1.50
96224 2014-06-23 21:31:30 -12.2 6.3 3.00 0.00 0.04 1.50 10.9 7.5 3.00 0.00 0.05 1.50
96225 2014-06-23 22:01:47 -12.7 6.3 3.00 0.00 0.04 1.50 10.4 7.5 3.00 0.00 0.05 1.50
96226 2014-06-23 22:32:04 -13.2 6.3 3.00 0.00 0.04 1.50 9.9 7.5 3.00 0.00 0.05 1.50
96227 2014-06-23 23:04:14 -13.7 6.3 3.00 0.00 0.04 1.50 9.3 7.5 3.00 0.00 0.05 1.50
96228 2014-06-23 23:35:28 -14.3 6.3 3.00 0.00 0.04 1.50 8.8 7.5 3.00 0.00 0.05 1.50
96229 2014-06-24 00:06:17 -14.8 6.3 3.00 0.00 0.04 1.50 8.3 7.5 3.00 0.00 0.05 1.50
96230 2014-06-24 00:36:34 -15.3 6.3 3.00 0.00 0.04 1.50 7.8 7.5 3.00 0.00 0.05 1.50
96231 2014-06-24 01:07:08 -15.8 6.3 3.00 0.00 0.04 1.50 7.3 7.5 3.00 0.00 0.05 1.50
96232 2014-06-24 01:37:09 -16.3 6.3 3.00 0.00 0.04 1.50 6.8 7.5 3.00 0.00 0.05 1.50
96233 2014-06-24 02:07:10 -16.8 6.3 3.00 0.00 0.04 1.50 6.3 7.5 3.00 0.00 0.05 1.50
96260 2014-06-24 17:38:05 -9.2 7.5 3.00 0.00 0.05 1.50 15.4 4.1 3.00 0.00 0.03 1.50
96261 2014-06-24 18:08:30 -9.7 7.5 3.00 0.00 0.05 1.50 14.9 4.1 3.00 0.00 0.03 1.50
96263 2014-06-24 18:24:24 -10.0 7.5 3.00 0.00 0.05 1.50 14.7 4.1 3.00 0.00 0.03 1.50
96264 2014-06-24 18:54:49 -10.5 7.5 3.00 0.00 0.05 1.50 14.2 4.1 3.00 0.00 0.03 1.50
96265 2014-06-24 19:25:15 -11.0 7.5 3.00 0.00 0.05 1.50 13.7 4.1 3.00 0.00 0.03 1.50
96266 2014-06-24 19:55:33 -11.5 7.5 3.00 0.00 0.05 1.50 13.2 4.1 3.00 0.00 0.03 1.50
96267 2014-06-24 20:27:58 -12.0 7.5 3.00 0.00 0.05 1.50 12.6 4.1 3.00 0.00 0.03 1.50
96268 2014-06-24 20:58:48 -12.6 7.5 3.00 0.00 0.05 1.50 12.1 4.1 3.00 0.00 0.03 1.50
96269 2014-06-24 21:29:05 -13.1 7.5 3.00 0.00 0.05 1.50 11.6 4.1 3.00 0.00 0.03 1.50
96270 2014-06-24 21:37:28 -13.2 7.5 3.00 0.00 0.05 1.50 11.5 4.1 3.00 0.00 0.03 1.50
96271 2014-06-24 22:07:29 -13.7 7.5 3.00 0.00 0.05 1.50 11.0 4.1 3.00 0.00 0.03 1.50
96272 2014-06-24 22:29:11 -14.1 7.5 3.00 0.00 0.05 1.50 10.6 4.1 3.00 0.00 0.03 1.50
96273 2014-06-24 23:01:20 -14.6 7.5 3.00 0.00 0.05 1.50 10.1 4.1 3.00 0.00 0.03 1.50
96274 2014-06-24 23:31:53 -15.1 7.5 3.00 0.00 0.05 1.50 9.6 4.1 3.00 0.00 0.03 1.50
96309 2014-06-25 21:49:49 -12.7 4.1 3.00 0.00 0.03 1.50 12.0 16.3 3.00 0.00 0.04 1.50
96312 2014-06-25 22:22:13 -13.3 4.1 3.00 0.00 0.03 1.50 11.5 16.3 3.00 0.00 0.04 1.50
96313 2014-06-25 22:54:30 -13.8 4.1 3.00 0.00 0.03 1.50 10.9 16.3 3.00 0.00 0.04 1.50
96314 2014-06-25 23:25:11 -14.3 4.1 3.00 0.00 0.03 1.50 10.4 16.3 3.00 0.00 0.04 1.50
96315 2014-06-25 23:56:16 -14.9 4.1 3.00 0.00 0.03 1.50 9.9 16.3 3.00 0.00 0.04 1.50
96316 2014-06-26 00:26:58 -15.4 4.1 3.00 0.00 0.03 1.50 9.4 16.3 3.00 0.00 0.04 1.50
96317 2014-06-26 00:37:49 -15.5 4.1 3.00 0.00 0.03 1.50 9.2 16.3 3.00 0.00 0.04 1.50
96318 2014-06-26 01:08:30 -16.1 4.1 3.00 0.00 0.03 1.50 8.7 16.3 3.00 0.00 0.04 1.50
96319 2014-06-26 01:39:12 -16.6 4.1 3.00 0.00 0.03 1.50 8.2 16.3 3.00 0.00 0.04 1.50
96320 2014-06-26 02:09:53 -17.1 4.1 3.00 0.00 0.03 1.50 7.7 16.3 3.00 0.00 0.04 1.50
96321 2014-06-26 02:25:14 -17.3 4.1 3.00 0.00 0.03 1.50 7.4 16.3 3.00 0.00 0.04 1.50
96322 2014-06-26 03:00:11 -17.9 4.1 3.00 0.00 0.03 1.50 6.8 16.3 3.00 0.00 0.04 1.50
96323 2014-06-26 03:32:30 -18.5 4.1 3.00 0.00 0.03 1.50 6.3 16.3 3.00 0.00 0.04 1.50
96337 2014-06-26 17:38:35 -7.8 16.3 3.00 0.00 0.04 1.50 15.3 3.5 3.00 0.00 0.04 1.50
96339 2014-06-26 17:46:33 -7.9 16.3 3.00 0.00 0.04 1.50 15.1 3.5 3.00 0.00 0.04 1.50
96340 2014-06-26 18:03:33 -8.2 16.3 3.00 0.00 0.04 1.50 14.9 3.5 3.00 0.00 0.04 1.50
96341 2014-06-26 18:34:06 -8.7 16.3 3.00 0.00 0.04 1.50 14.3 3.5 3.00 0.00 0.04 1.50
96342 2014-06-26 19:04:39 -9.2 16.3 3.00 0.00 0.04 1.50 13.8 3.5 3.00 0.00 0.04 1.50
96343 2014-06-26 19:35:20 -9.8 16.3 3.00 0.00 0.04 1.50 13.3 3.5 3.00 0.00 0.04 1.50
96344 2014-06-26 20:07:54 -10.3 16.3 3.00 0.00 0.04 1.50 12.8 3.5 3.00 0.00 0.04 1.50
96345 2014-06-26 20:20:22 -10.5 16.3 3.00 0.00 0.04 1.50 12.6 3.5 3.00 0.00 0.04 1.50
96346 2014-06-26 20:51:50 -11.0 16.3 3.00 0.00 0.04 1.50 12.1 3.5 3.00 0.00 0.04 1.50
96349 2014-06-26 21:03:57 -11.2 16.3 3.00 0.00 0.04 1.50 11.9 3.5 3.00 0.00 0.04 1.50
96350 2014-06-26 21:15:51 -11.4 16.3 3.00 0.00 0.04 1.50 11.7 3.5 3.00 0.00 0.04 1.50
96352 2014-06-26 21:40:23 -11.8 16.3 3.00 0.00 0.04 1.50 11.2 3.5 3.00 0.00 0.04 1.50
96353 2014-06-26 22:10:49 -12.3 16.3 3.00 0.00 0.04 1.50 10.7 3.5 3.00 0.00 0.04 1.50
96354 2014-06-26 22:25:33 -12.6 16.3 3.00 0.00 0.04 1.50 10.5 3.5 3.00 0.00 0.04 1.50
96355 2014-06-26 22:56:46 -13.1 16.3 3.00 0.00 0.04 1.50 10.0 3.5 3.00 0.00 0.04 1.50
96356 2014-06-26 23:27:11 -13.6 16.3 3.00 0.00 0.04 1.50 9.5 3.5 3.00 0.00 0.04 1.50
96357 2014-06-26 23:58:17 -14.1 16.3 3.00 0.00 0.04 1.50 8.9 3.5 3.00 0.00 0.04 1.50
96359 2014-06-27 00:21:37 -14.5 16.3 3.00 0.00 0.04 1.50 8.6 3.5 3.00 0.00 0.04 1.50
96360 2014-06-27 00:52:57 -15.0 16.3 3.00 0.00 0.04 1.50 8.0 3.5 3.00 0.00 0.04 1.50
96361 2014-06-27 01:22:59 -15.5 16.3 3.00 0.00 0.04 1.50 7.5 3.5 3.00 0.00 0.04 1.50
96362 2014-06-27 01:31:10 -15.7 16.3 3.00 0.00 0.04 1.50 7.4 3.5 3.00 0.00 0.04 1.50
96363 2014-06-27 01:34:30 -15.7 16.3 3.00 0.00 0.04 1.50 7.3 3.5 3.00 0.00 0.04 1.50
96369 2014-06-27 02:00:55 -16.2 16.3 3.00 0.00 0.04 1.50 6.9 3.5 3.00 0.00 0.04 1.50
96370 2014-06-27 02:31:44 -16.7 16.3 3.00 0.00 0.04 1.50 6.4 3.5 3.00 0.00 0.04 1.50
96371 2014-06-27 03:04:17 -17.2 16.3 3.00 0.00 0.04 1.50 5.8 3.5 3.00 0.00 0.04 1.50
96374 2014-06-27 03:49:08 -18.0 16.3 3.00 0.00 0.04 1.50 5.1 3.5 3.00 0.00 0.04 1.50
96383 2014-06-27 17:38:52 -8.7 3.5 3.00 0.00 0.04 1.50 15.9 6.4 3.00 0.00 0.03 1.50
96384 2014-06-27 17:54:14 -9.0 3.5 3.00 0.00 0.04 1.50 15.7 6.4 3.00 0.00 0.03 1.50
96385 2014-06-27 18:24:15 -9.5 3.5 3.00 0.00 0.04 1.50 15.2 6.4 3.00 0.00 0.03 1.50
96386 2014-06-27 18:54:48 -10.0 3.5 3.00 0.00 0.04 1.50 14.7 6.4 3.00 0.00 0.03 1.50
96387 2014-06-27 19:25:21 -10.5 3.5 3.00 0.00 0.04 1.50 14.2 6.4 3.00 0.00 0.03 1.50
96388 2014-06-27 19:58:11 -11.1 3.5 3.00 0.00 0.04 1.50 13.6 6.4 3.00 0.00 0.03 1.50
96389 2014-06-27 20:27:14 -11.5 3.5 3.00 0.00 0.04 1.50 13.1 6.4 3.00 0.00 0.03 1.50
96390 2014-06-27 20:57:55 -12.0 3.5 3.00 0.00 0.04 1.50 12.6 6.4 3.00 0.00 0.03 1.50
96391 2014-06-27 21:30:52 -12.6 3.5 3.00 0.00 0.04 1.50 12.1 6.4 3.00 0.00 0.03 1.50
96392 2014-06-27 22:01:33 -13.1 3.5 3.00 0.00 0.04 1.50 11.6 6.4 3.00 0.00 0.03 1.50
96393 2014-06-27 22:29:41 -13.6 3.5 3.00 0.00 0.04 1.50 11.1 6.4 3.00 0.00 0.03 1.50
96394 2014-06-27 23:05:57 -14.2 3.5 3.00 0.00 0.04 1.50 10.5 6.4 3.00 0.00 0.03 1.50
96395 2014-06-27 23:36:38 -14.7 3.5 3.00 0.00 0.04 1.50 10.0 6.4 3.00 0.00 0.03 1.50
96396 2014-06-28 00:03:33 -15.1 3.5 3.00 0.00 0.04 1.50 9.5 6.4 3.00 0.00 0.03 1.50
96397 2014-06-28 00:35:30 -15.7 3.5 3.00 0.00 0.04 1.50 9.0 6.4 3.00 0.00 0.03 1.50
96398 2014-06-28 01:05:55 -16.2 3.5 3.00 0.00 0.04 1.50 8.5 6.4 3.00 0.00 0.03 1.50
96399 2014-06-28 01:37:40 -16.7 3.5 3.00 0.00 0.04 1.50 8.0 6.4 3.00 0.00 0.03 1.50
96400 2014-06-28 02:01:43 -17.1 3.5 3.00 0.00 0.04 1.50 7.6 6.4 3.00 0.00 0.03 1.50
96401 2014-06-28 02:32:56 -17.6 3.5 3.00 0.00 0.04 1.50 7.0 6.4 3.00 0.00 0.03 1.50
96402 2014-06-28 02:49:15 -17.9 3.5 3.00 0.00 0.04 1.50 6.8 6.4 3.00 0.00 0.03 1.50
96403 2014-06-28 03:19:17 -18.4 3.5 3.00 0.00 0.04 1.50 6.3 6.4 3.00 0.00 0.03 1.50
96420 2014-06-28 17:39:56 -8.1 6.4 3.00 0.00 0.03 1.50 15.0 6.1 3.00 0.44 0.06 1.50
96421 2014-06-28 17:47:43 -8.2 6.4 3.00 0.00 0.03 1.50 14.9 6.1 3.00 0.44 0.06 1.50
96422 2014-06-28 18:18:33 -8.7 6.4 3.00 0.00 0.03 1.50 14.4 6.1 3.00 0.44 0.06 1.50
96423 2014-06-28 18:49:06 -9.2 6.4 3.00 0.00 0.03 1.50 13.8 6.1 3.00 0.44 0.06 1.50
96424 2014-06-28 19:19:31 -9.7 6.4 3.00 0.00 0.03 1.50 13.3 6.1 3.00 0.44 0.06 1.50
96437 2014-06-29 01:39:25 -16.1 6.4 3.00 0.00 0.03 1.50 7.0 6.1 3.00 0.44 0.06 1.50
96438 2014-06-29 02:09:26 -16.6 6.4 3.00 0.00 0.03 1.50 6.5 6.1 3.00 0.44 0.06 1.50
96439 2014-06-29 02:17:43 -16.7 6.4 3.00 0.00 0.03 1.50 6.4 6.1 3.00 0.44 0.06 1.50
96441 2014-06-29 02:25:55 -16.8 6.4 3.00 0.00 0.03 1.50 6.2 6.1 3.00 0.44 0.06 1.50
96442 2014-06-29 03:07:44 -17.5 6.4 3.00 0.00 0.03 1.50 5.5 6.1 3.00 0.44 0.06 1.50
96443 2014-06-29 03:38:17 -18.1 6.4 3.00 0.00 0.03 1.50 5.0 6.1 3.00 0.44 0.06 1.50
96454 2014-06-29 18:47:44 -10.1 6.1 3.00 0.44 0.06 1.50 14.6 5.9 3.00 0.00 0.02 1.50
96455 2014-06-29 19:18:17 -10.6 6.1 3.00 0.44 0.06 1.50 14.1 5.9 3.00 0.00 0.02 1.50
96456 2014-06-29 19:41:35 -11.0 6.1 3.00 0.44 0.06 1.50 13.7 5.9 3.00 0.00 0.02 1.50
96457 2014-06-29 20:32:26 -11.9 6.1 3.00 0.44 0.06 1.50 12.9 5.9 3.00 0.00 0.02 1.50
96458 2014-06-29 21:02:03 -12.4 6.1 3.00 0.44 0.06 1.50 12.4 5.9 3.00 0.00 0.02 1.50
96459 2014-06-29 21:33:08 -12.9 6.1 3.00 0.44 0.06 1.50 11.9 5.9 3.00 0.00 0.02 1.50
96460 2014-06-29 22:02:12 -13.4 6.1 3.00 0.44 0.06 1.50 11.4 5.9 3.00 0.00 0.02 1.50
96463 2014-06-29 23:32:32 -14.9 6.1 3.00 0.44 0.06 1.50 9.9 5.9 3.00 0.00 0.02 1.50
96465 2014-06-30 00:40:11 -16.0 6.1 3.00 0.44 0.06 1.50 8.7 5.9 3.00 0.00 0.02 1.50
96466 2014-06-30 00:48:55 -16.1 6.1 3.00 0.44 0.06 1.50 8.6 5.9 3.00 0.00 0.02 1.50
96467 2014-06-30 01:19:20 -16.7 6.1 3.00 0.44 0.06 1.50 8.1 5.9 3.00 0.00 0.02 1.50
96468 2014-06-30 01:49:54 -17.2 6.1 3.00 0.44 0.06 1.50 7.6 5.9 3.00 0.00 0.02 1.50
96469 2014-06-30 02:20:59 -17.7 6.1 3.00 0.44 0.06 1.50 7.1 5.9 3.00 0.00 0.02 1.50
96470 2014-06-30 02:53:56 -18.2 6.1 3.00 0.44 0.06 1.50 6.5 5.9 3.00 0.00 0.02 1.50
96471 2014-06-30 03:24:29 -18.7 6.1 3.00 0.44 0.06 1.50 6.0 5.9 3.00 0.00 0.02 1.50
96472 2014-06-30 03:57:58 -19.3 6.1 3.00 0.44 0.06 1.50 5.5 5.9 3.00 0.00 0.02 1.50
96483 2014-06-30 19:40:47 -10.3 5.9 3.00 0.00 0.02 1.50 12.8 3.9 1.00 0.00 0.05 1.50
96484 2014-06-30 20:12:00 -10.8 5.9 3.00 0.00 0.02 1.50 12.3 3.9 1.00 0.00 0.05 1.50
96485 2014-06-30 20:23:21 -11.0 5.9 3.00 0.00 0.02 1.50 12.1 3.9 1.00 0.00 0.05 1.50
96486 2014-06-30 20:54:34 -11.5 5.9 3.00 0.00 0.02 1.50 11.6 3.9 1.00 0.00 0.05 1.50
96487 2014-06-30 21:25:07 -12.0 5.9 3.00 0.00 0.02 1.50 11.1 3.9 1.00 0.00 0.05 1.50
96489 2014-06-30 21:55:24 -12.5 5.9 3.00 0.00 0.02 1.50 10.6 3.9 1.00 0.00 0.05 1.50
96490 2014-06-30 22:03:49 -12.6 5.9 3.00 0.00 0.02 1.50 10.4 3.9 1.00 0.00 0.05 1.50
96491 2014-06-30 22:22:59 -13.0 5.9 3.00 0.00 0.02 1.50 10.1 3.9 1.00 0.00 0.05 1.50
96492 2014-06-30 22:53:56 -13.5 5.9 3.00 0.00 0.02 1.50 9.6 3.9 1.00 0.00 0.05 1.50
96493 2014-06-30 23:02:37 -13.6 5.9 3.00 0.00 0.02 1.50 9.5 3.9 1.00 0.00 0.05 1.50
96494 2014-06-30 23:34:06 -14.2 5.9 3.00 0.00 0.02 1.50 8.9 3.9 1.00 0.00 0.05 1.50
96495 2014-07-01 00:04:15 -14.7 5.9 3.00 0.00 0.02 1.50 8.4 3.9 1.00 0.00 0.05 1.50
96496 2014-07-01 00:34:16 -15.2 5.9 3.00 0.00 0.02 1.50 7.9 3.9 1.00 0.00 0.05 1.50
96497 2014-07-01 01:04:49 -15.7 5.9 3.00 0.00 0.02 1.50 7.4 3.9 1.00 0.00 0.05 1.50
96498 2014-07-01 01:38:26 -16.2 5.9 3.00 0.00 0.02 1.50 6.9 3.9 1.00 0.00 0.05 1.50
96499 2014-07-01 02:09:24 -16.7 5.9 3.00 0.00 0.02 1.50 6.3 3.9 1.00 0.00 0.05 1.50
96510 2014-07-01 03:10:41 -17.8 5.9 3.00 0.00 0.02 1.50 5.3 3.9 1.00 0.00 0.05 1.50
96511 2014-07-01 03:41:58 -18.3 5.9 3.00 0.00 0.02 1.50 4.8 3.9 1.00 0.00 0.05 1.50
96519 2014-07-01 19:56:31 -11.4 3.9 1.00 0.00 0.05 1.50 13.3 3.9 3.00 0.00 0.03 1.50
96520 2014-07-01 20:06:14 -11.6 3.9 1.00 0.00 0.05 1.50 13.1 3.9 3.00 0.00 0.03 1.50
96521 2014-07-01 20:34:24 -12.1 3.9 1.00 0.00 0.05 1.50 12.7 3.9 3.00 0.00 0.03 1.50
96522 2014-07-01 21:04:25 -12.6 3.9 1.00 0.00 0.05 1.50 12.2 3.9 3.00 0.00 0.03 1.50
96523 2014-07-01 21:35:23 -13.1 3.9 1.00 0.00 0.05 1.50 11.7 3.9 3.00 0.00 0.03 1.50
96524 2014-07-01 22:05:56 -13.6 3.9 1.00 0.00 0.05 1.50 11.2 3.9 3.00 0.00 0.03 1.50
96525 2014-07-01 22:09:05 -13.7 3.9 1.00 0.00 0.05 1.50 11.1 3.9 3.00 0.00 0.03 1.50
96526 2014-07-01 22:21:41 -13.9 3.9 1.00 0.00 0.05 1.50 10.9 3.9 3.00 0.00 0.03 1.50
96528 2014-07-01 23:05:43 -14.6 3.9 1.00 0.00 0.05 1.50 10.2 3.9 3.00 0.00 0.03 1.50
96529 2014-07-01 23:37:04 -15.1 3.9 1.00 0.00 0.05 1.50 9.6 3.9 3.00 0.00 0.03 1.50
96530 2014-07-02 00:08:02 -15.6 3.9 1.00 0.00 0.05 1.50 9.1 3.9 3.00 0.00 0.03 1.50
96531 2014-07-02 00:38:43 -16.1 3.9 1.00 0.00 0.05 1.50 8.6 3.9 3.00 0.00 0.03 1.50
96532 2014-07-02 01:09:18 -16.7 3.9 1.00 0.00 0.05 1.50 8.1 3.9 3.00 0.00 0.03 1.50
96533 2014-07-02 01:39:59 -17.2 3.9 1.00 0.00 0.05 1.50 7.6 3.9 3.00 0.00 0.03 1.50
96534 2014-07-02 01:56:24 -17.4 3.9 1.00 0.00 0.05 1.50 7.3 3.9 3.00 0.00 0.03 1.50
96540 2014-07-02 02:56:01 -18.4 3.9 1.00 0.00 0.05 1.50 6.3 3.9 3.00 0.00 0.03 1.50
96542 2014-07-02 03:34:23 -19.1 3.9 1.00 0.00 0.05 1.50 5.7 3.9 3.00 0.00 0.03 1.50
96563 2014-07-02 22:25:59 -13.2 3.9 3.00 0.00 0.03 1.50 34.6 4.8 3.00 0.00 0.03 1.50
96564 2014-07-02 22:41:16 -13.4 3.9 3.00 0.00 0.03 1.50 34.3 4.8 3.00 0.00 0.03 1.50
96565 2014-07-02 23:11:18 -13.9 3.9 3.00 0.00 0.03 1.50 33.8 4.8 3.00 0.00 0.03 1.50
96566 2014-07-02 23:42:39 -14.5 3.9 3.00 0.00 0.03 1.50 33.3 4.8 3.00 0.00 0.03 1.50
96567 2014-07-03 00:13:28 -15.0 3.9 3.00 0.00 0.03 1.50 32.8 4.8 3.00 0.00 0.03 1.50
96568 2014-07-03 00:43:29 -15.5 3.9 3.00 0.00 0.03 1.50 32.3 4.8 3.00 0.00 0.03 1.50
96569 2014-07-03 01:13:30 -16.0 3.9 3.00 0.00 0.03 1.50 31.8 4.8 3.00 0.00 0.03 1.50
96570 2014-07-03 01:47:00 -16.5 3.9 3.00 0.00 0.03 1.50 31.2 4.8 3.00 0.00 0.03 1.50
96571 2014-07-03 02:17:33 -17.0 3.9 3.00 0.00 0.03 1.50 30.7 4.8 3.00 0.00 0.03 1.50
96572 2014-07-03 02:49:50 -17.6 3.9 3.00 0.00 0.03 1.50 30.2 4.8 3.00 0.00 0.03 1.50
96573 2014-07-03 03:22:25 -18.1 3.9 3.00 0.00 0.03 1.50 29.6 4.8 3.00 0.00 0.03 1.50
